muni_join,uf_join,id_municipio,manual,atencao,existia_1991,existia_2000,existia_2010
mococa,SP,3530508,FALSE,FALSE,1,1,1
mogi das cruzes,SP,3530607,FALSE,FALSE,1,1,1
mogi guacu,SP,3530706,FALSE,FALSE,1,1,1
mogi mirim,SP,3530805,FALSE,FALSE,1,1,1
mombuca,SP,3530904,FALSE,FALSE,1,1,1
moncoes,SP,3531001,FALSE,FALSE,1,1,1
mongagua,SP,3531100,FALSE,FALSE,1,1,1
monte alegre do sul,SP,3531209,FALSE,FALSE,1,1,1
monte alto,SP,3531308,FALSE,FALSE,1,1,1
monte aprazivel,SP,3531407,FALSE,FALSE,1,1,1
monte azul paulista,SP,3531506,FALSE,FALSE,1,1,1
monte castelo,SP,3531605,FALSE,FALSE,1,1,1
monteiro lobato,SP,3531704,FALSE,FALSE,1,1,1
monte mor,SP,3531803,FALSE,FALSE,1,1,1
morro agudo,SP,3531902,FALSE,FALSE,1,1,1
morungaba,SP,3532009,FALSE,FALSE,1,1,1
motuca,SP,3532058,FALSE,FALSE,0,1,1
murutinga do sul,SP,3532108,FALSE,FALSE,1,1,1
nantes,SP,3532157,FALSE,FALSE,0,1,1
narandiba,SP,3532207,FALSE,FALSE,1,1,1
natividade da serra,SP,3532306,FALSE,FALSE,1,1,1
nazare paulista,SP,3532405,FALSE,FALSE,1,1,1
neves paulista,SP,3532504,FALSE,FALSE,1,1,1
nhandeara,SP,3532603,FALSE,FALSE,1,1,1
nipoa,SP,3532702,FALSE,FALSE,1,1,1
nova alianca,SP,3532801,FALSE,FALSE,1,1,1
nova campina,SP,3532827,FALSE,FALSE,0,1,1
nova canaa paulista,SP,3532843,FALSE,FALSE,0,1,1
nova castilho,SP,3532868,FALSE,FALSE,0,1,1
nova europa,SP,3532900,FALSE,FALSE,1,1,1
nova granada,SP,3533007,FALSE,FALSE,1,1,1
nova guataporanga,SP,3533106,FALSE,FALSE,1,1,1
nova independencia,SP,3533205,FALSE,FALSE,1,1,1
novais,SP,3533254,FALSE,FALSE,0,1,1
nova luzitania,SP,3533304,FALSE,FALSE,1,1,1
nova odessa,SP,3533403,FALSE,FALSE,1,1,1
novo horizonte,SP,3533502,FALSE,FALSE,1,1,1
nuporanga,SP,3533601,FALSE,FALSE,1,1,1
ocaucu,SP,3533700,FALSE,FALSE,1,1,1
oleo,SP,3533809,FALSE,FALSE,1,1,1
olimpia,SP,3533908,FALSE,FALSE,1,1,1
onda verde,SP,3534005,FALSE,FALSE,1,1,1
oriente,SP,3534104,FALSE,FALSE,1,1,1
orindiuva,SP,3534203,FALSE,FALSE,1,1,1
orlandia,SP,3534302,FALSE,FALSE,1,1,1
osasco,SP,3534401,FALSE,FALSE,1,1,1
oscar bressane,SP,3534500,FALSE,FALSE,1,1,1
osvaldo cruz,SP,3534609,FALSE,FALSE,1,1,1
ourinhos,SP,3534708,FALSE,FALSE,1,1,1
ouroeste,SP,3534757,FALSE,FALSE,0,1,1
ouro verde,SP,3534807,FALSE,FALSE,1,1,1
pacaembu,SP,3534906,FALSE,FALSE,1,1,1
palestina,SP,3535002,FALSE,FALSE,1,1,1
palmares paulista,SP,3535101,FALSE,FALSE,1,1,1
palmeira doeste,SP,3535200,FALSE,FALSE,1,1,1
palmital,SP,3535309,FALSE,FALSE,1,1,1
panorama,SP,3535408,FALSE,FALSE,1,1,1
paraguacu paulista,SP,3535507,FALSE,FALSE,1,1,1
paraibuna,SP,3535606,FALSE,FALSE,1,1,1
paraiso,SP,3535705,FALSE,FALSE,1,1,1
paranapanema,SP,3535804,FALSE,FALSE,1,1,1
paranapua,SP,3535903,FALSE,FALSE,1,1,1
parapua,SP,3536000,FALSE,FALSE,1,1,1
pardinho,SP,3536109,FALSE,FALSE,1,1,1
pariquera-acu,SP,3536208,FALSE,FALSE,1,1,1
parisi,SP,3536257,FALSE,FALSE,0,1,1
patrocinio paulista,SP,3536307,FALSE,FALSE,1,1,1
pauliceia,SP,3536406,FALSE,FALSE,1,1,1
paulinia,SP,3536505,FALSE,FALSE,1,1,1
paulistania,SP,3536570,FALSE,FALSE,0,1,1
paulo de faria,SP,3536604,FALSE,FALSE,1,1,1
pederneiras,SP,3536703,FALSE,FALSE,1,1,1
pedra bela,SP,3536802,FALSE,FALSE,1,1,1
pedranopolis,SP,3536901,FALSE,FALSE,1,1,1
pedregulho,SP,3537008,FALSE,FALSE,1,1,1
pedreira,SP,3537107,FALSE,FALSE,1,1,1
pedrinhas paulista,SP,3537156,FALSE,FALSE,0,1,1
pedro de toledo,SP,3537206,FALSE,FALSE,1,1,1
penapolis,SP,3537305,FALSE,FALSE,1,1,1
pereira barreto,SP,3537404,FALSE,FALSE,1,1,1
pereiras,SP,3537503,FALSE,FALSE,1,1,1
peruibe,SP,3537602,FALSE,FALSE,1,1,1
piacatu,SP,3537701,FALSE,FALSE,1,1,1
piedade,SP,3537800,FALSE,FALSE,1,1,1
pilar do sul,SP,3537909,FALSE,FALSE,1,1,1
pindamonhangaba,SP,3538006,FALSE,FALSE,1,1,1
pindorama,SP,3538105,FALSE,FALSE,1,1,1
pinhalzinho,SP,3538204,FALSE,FALSE,1,1,1
piquerobi,SP,3538303,FALSE,FALSE,1,1,1
piquete,SP,3538501,FALSE,FALSE,1,1,1
piracaia,SP,3538600,FALSE,FALSE,1,1,1
piracicaba,SP,3538709,FALSE,FALSE,1,1,1
piraju,SP,3538808,FALSE,FALSE,1,1,1
pirajui,SP,3538907,FALSE,FALSE,1,1,1
pirangi,SP,3539004,FALSE,FALSE,1,1,1
pirapora do bom jesus,SP,3539103,FALSE,FALSE,1,1,1
pirapozinho,SP,3539202,FALSE,FALSE,1,1,1
pirassununga,SP,3539301,FALSE,FALSE,1,1,1
piratininga,SP,3539400,FALSE,FALSE,1,1,1
pitangueiras,SP,3539509,FALSE,FALSE,1,1,1
planalto,SP,3539608,FALSE,FALSE,1,1,1
platina,SP,3539707,FALSE,FALSE,1,1,1
poa,SP,3539806,FALSE,FALSE,1,1,1
poloni,SP,3539905,FALSE,FALSE,1,1,1
pompeia,SP,3540002,FALSE,FALSE,1,1,1
pongai,SP,3540101,FALSE,FALSE,1,1,1
pontal,SP,3540200,FALSE,FALSE,1,1,1
pontalinda,SP,3540259,FALSE,FALSE,0,1,1
pontes gestal,SP,3540309,FALSE,FALSE,1,1,1
populina,SP,3540408,FALSE,FALSE,1,1,1
porangaba,SP,3540507,FALSE,FALSE,1,1,1
porto feliz,SP,3540606,FALSE,FALSE,1,1,1
porto ferreira,SP,3540705,FALSE,FALSE,1,1,1
potim,SP,3540754,FALSE,FALSE,0,1,1
potirendaba,SP,3540804,FALSE,FALSE,1,1,1
pracinha,SP,3540853,FALSE,FALSE,0,1,1
pradopolis,SP,3540903,FALSE,FALSE,1,1,1
praia grande,SP,3541000,FALSE,FALSE,1,1,1
pratania,SP,3541059,FALSE,FALSE,0,1,1
presidente alves,SP,3541109,FALSE,FALSE,1,1,1
presidente bernardes,SP,3541208,FALSE,FALSE,1,1,1
presidente epitacio,SP,3541307,FALSE,FALSE,1,1,1
presidente prudente,SP,3541406,FALSE,FALSE,1,1,1
presidente venceslau,SP,3541505,FALSE,FALSE,1,1,1
promissao,SP,3541604,FALSE,FALSE,1,1,1
quadra,SP,3541653,FALSE,FALSE,0,1,1
quata,SP,3541703,FALSE,FALSE,1,1,1
queiroz,SP,3541802,FALSE,FALSE,1,1,1
queluz,SP,3541901,FALSE,FALSE,1,1,1
quintana,SP,3542008,FALSE,FALSE,1,1,1
rafard,SP,3542107,FALSE,FALSE,1,1,1
rancharia,SP,3542206,FALSE,FALSE,1,1,1
redencao da serra,SP,3542305,FALSE,FALSE,1,1,1
regente feijo,SP,3542404,FALSE,FALSE,1,1,1
reginopolis,SP,3542503,FALSE,FALSE,1,1,1
registro,SP,3542602,FALSE,FALSE,1,1,1
restinga,SP,3542701,FALSE,FALSE,1,1,1
ribeira,SP,3542800,FALSE,FALSE,1,1,1
ribeirao bonito,SP,3542909,FALSE,FALSE,1,1,1
ribeirao branco,SP,3543006,FALSE,FALSE,1,1,1
ribeirao corrente,SP,3543105,FALSE,FALSE,1,1,1
ribeirao do sul,SP,3543204,FALSE,FALSE,1,1,1
ribeirao dos indios,SP,3543238,FALSE,FALSE,0,1,1
ribeirao grande,SP,3543253,FALSE,FALSE,0,1,1
ribeirao pires,SP,3543303,FALSE,FALSE,1,1,1
ribeirao preto,SP,3543402,FALSE,FALSE,1,1,1
riversul,SP,3543501,FALSE,FALSE,1,1,1
rifaina,SP,3543600,FALSE,FALSE,1,1,1
rincao,SP,3543709,FALSE,FALSE,1,1,1
rinopolis,SP,3543808,FALSE,FALSE,1,1,1
rio claro,SP,3543907,FALSE,FALSE,1,1,1
rio das pedras,SP,3544004,FALSE,FALSE,1,1,1
rio grande da serra,SP,3544103,FALSE,FALSE,1,1,1
riolandia,SP,3544202,FALSE,FALSE,1,1,1
rosana,SP,3544251,FALSE,FALSE,0,1,1
roseira,SP,3544301,FALSE,FALSE,1,1,1
rubiacea,SP,3544400,FALSE,FALSE,1,1,1
rubineia,SP,3544509,FALSE,FALSE,1,1,1
sabino,SP,3544608,FALSE,FALSE,1,1,1
sagres,SP,3544707,FALSE,FALSE,1,1,1
sales,SP,3544806,FALSE,FALSE,1,1,1
sales oliveira,SP,3544905,FALSE,FALSE,1,1,1
salesopolis,SP,3545001,FALSE,FALSE,1,1,1
salmourao,SP,3545100,FALSE,FALSE,1,1,1
saltinho,SP,3545159,FALSE,FALSE,0,1,1
salto,SP,3545209,FALSE,FALSE,1,1,1
salto de pirapora,SP,3545308,FALSE,FALSE,1,1,1
salto grande,SP,3545407,FALSE,FALSE,1,1,1
sandovalina,SP,3545506,FALSE,FALSE,1,1,1
santa adelia,SP,3545605,FALSE,FALSE,1,1,1
santa albertina,SP,3545704,FALSE,FALSE,1,1,1
santa barbara doeste,SP,3545803,FALSE,FALSE,1,1,1
santa branca,SP,3546009,FALSE,FALSE,1,1,1
santa clara doeste,SP,3546108,FALSE,FALSE,1,1,1
santa cruz da conceicao,SP,3546207,FALSE,FALSE,1,1,1
santa cruz da esperanca,SP,3546256,FALSE,FALSE,0,1,1
santa cruz das palmeiras,SP,3546306,FALSE,FALSE,1,1,1
santa cruz do rio pardo,SP,3546405,FALSE,FALSE,1,1,1
santa ernestina,SP,3546504,FALSE,FALSE,1,1,1
santa fe do sul,SP,3546603,FALSE,FALSE,1,1,1
santa gertrudes,SP,3546702,FALSE,FALSE,1,1,1
santa isabel,SP,3546801,FALSE,FALSE,1,1,1
santa lucia,SP,3546900,FALSE,FALSE,1,1,1
santa maria da serra,SP,3547007,FALSE,FALSE,1,1,1
santa mercedes,SP,3547106,FALSE,FALSE,1,1,1
santana da ponte pensa,SP,3547205,FALSE,FALSE,1,1,1
santana de parnaiba,SP,3547304,FALSE,FALSE,1,1,1
santa rita doeste,SP,3547403,FALSE,FALSE,1,1,1
santa rita do passa quatro,SP,3547502,FALSE,FALSE,1,1,1
santa rosa de viterbo,SP,3547601,FALSE,FALSE,1,1,1
santa salete,SP,3547650,FALSE,FALSE,0,1,1
santo anastacio,SP,3547700,FALSE,FALSE,1,1,1
santo andre,SP,3547809,FALSE,FALSE,1,1,1
santo antonio da alegria,SP,3547908,FALSE,FALSE,1,1,1
santo antonio de posse,SP,3548005,FALSE,FALSE,1,1,1
santo antonio do aracangua,SP,3548054,FALSE,FALSE,0,1,1
santo antonio do jardim,SP,3548104,FALSE,FALSE,1,1,1
santo antonio do pinhal,SP,3548203,FALSE,FALSE,1,1,1
santo expedito,SP,3548302,FALSE,FALSE,1,1,1
santopolis do aguapei,SP,3548401,FALSE,FALSE,1,1,1
santos,SP,3548500,FALSE,FALSE,1,1,1
sao bento do sapucai,SP,3548609,FALSE,FALSE,1,1,1
sao bernardo do campo,SP,3548708,FALSE,FALSE,1,1,1
sao caetano do sul,SP,3548807,FALSE,FALSE,1,1,1
sao carlos,SP,3548906,FALSE,FALSE,1,1,1
sao francisco,SP,3549003,FALSE,FALSE,1,1,1
sao joao da boa vista,SP,3549102,FALSE,FALSE,1,1,1
sao joao das duas pontes,SP,3549201,FALSE,FALSE,1,1,1
sao joao de iracema,SP,3549250,FALSE,FALSE,0,1,1
sao joao do pau dalho,SP,3549300,FALSE,FALSE,1,1,1
sao joaquim da barra,SP,3549409,FALSE,FALSE,1,1,1
sao jose da bela vista,SP,3549508,FALSE,FALSE,1,1,1
sao jose do barreiro,SP,3549607,FALSE,FALSE,1,1,1
sao jose do rio pardo,SP,3549706,FALSE,FALSE,1,1,1
sao jose do rio preto,SP,3549805,FALSE,FALSE,1,1,1
sao jose dos campos,SP,3549904,FALSE,FALSE,1,1,1
sao lourenco da serra,SP,3549953,FALSE,FALSE,0,1,1
sao luiz do paraitinga,SP,3550001,FALSE,FALSE,1,1,1
sao manuel,SP,3550100,FALSE,FALSE,1,1,1
sao miguel arcanjo,SP,3550209,FALSE,FALSE,1,1,1
sao paulo,SP,3550308,FALSE,FALSE,1,1,1
sao pedro,SP,3550407,FALSE,FALSE,1,1,1
sao pedro do turvo,SP,3550506,FALSE,FALSE,1,1,1
sao roque,SP,3550605,FALSE,FALSE,1,1,1
sao sebastiao,SP,3550704,FALSE,FALSE,1,1,1
sao sebastiao da grama,SP,3550803,FALSE,FALSE,1,1,1
sao simao,SP,3550902,FALSE,FALSE,1,1,1
sao vicente,SP,3551009,FALSE,FALSE,1,1,1
sarapui,SP,3551108,FALSE,FALSE,1,1,1
sarutaia,SP,3551207,FALSE,FALSE,1,1,1
sebastianopolis do sul,SP,3551306,FALSE,FALSE,1,1,1
serra azul,SP,3551405,FALSE,FALSE,1,1,1
serrana,SP,3551504,FALSE,FALSE,1,1,1
serra negra,SP,3551603,FALSE,FALSE,1,1,1
sertaozinho,SP,3551702,FALSE,FALSE,1,1,1
sete barras,SP,3551801,FALSE,FALSE,1,1,1
severinia,SP,3551900,FALSE,FALSE,1,1,1
silveiras,SP,3552007,FALSE,FALSE,1,1,1
socorro,SP,3552106,FALSE,FALSE,1,1,1
sorocaba,SP,3552205,FALSE,FALSE,1,1,1
sud mennucci,SP,3552304,FALSE,FALSE,1,1,1
sumare,SP,3552403,FALSE,FALSE,1,1,1
suzano,SP,3552502,FALSE,FALSE,1,1,1
suzanapolis,SP,3552551,FALSE,FALSE,0,1,1
tabapua,SP,3552601,FALSE,FALSE,1,1,1
tabatinga,SP,3552700,FALSE,FALSE,1,1,1
taboao da serra,SP,3552809,FALSE,FALSE,1,1,1
taciba,SP,3552908,FALSE,FALSE,1,1,1
taguai,SP,3553005,FALSE,FALSE,1,1,1
taiacu,SP,3553104,FALSE,FALSE,1,1,1
taiuva,SP,3553203,FALSE,FALSE,1,1,1
tambau,SP,3553302,FALSE,FALSE,1,1,1
tanabi,SP,3553401,FALSE,FALSE,1,1,1
tapirai,SP,3553500,FALSE,FALSE,1,1,1
tapiratiba,SP,3553609,FALSE,FALSE,1,1,1
taquaral,SP,3553658,FALSE,FALSE,0,1,1
taquaritinga,SP,3553708,FALSE,FALSE,1,1,1
taquarituba,SP,3553807,FALSE,FALSE,1,1,1
taquarivai,SP,3553856,FALSE,FALSE,0,1,1
tarabai,SP,3553906,FALSE,FALSE,1,1,1
taruma,SP,3553955,FALSE,FALSE,0,1,1
tatui,SP,3554003,FALSE,FALSE,1,1,1
taubate,SP,3554102,FALSE,FALSE,1,1,1
tejupa,SP,3554201,FALSE,FALSE,1,1,1
teodoro sampaio,SP,3554300,FALSE,FALSE,1,1,1
terra roxa,SP,3554409,FALSE,FALSE,1,1,1
tiete,SP,3554508,FALSE,FALSE,1,1,1
timburi,SP,3554607,FALSE,FALSE,1,1,1
torre de pedra,SP,3554656,FALSE,FALSE,0,1,1
torrinha,SP,3554706,FALSE,FALSE,1,1,1
trabiju,SP,3554755,FALSE,FALSE,0,1,1
tremembe,SP,3554805,FALSE,FALSE,1,1,1
tres fronteiras,SP,3554904,FALSE,FALSE,1,1,1
tuiuti,SP,3554953,FALSE,FALSE,0,1,1
tupa,SP,3555000,FALSE,FALSE,1,1,1
tupi paulista,SP,3555109,FALSE,FALSE,1,1,1
turiuba,SP,3555208,FALSE,FALSE,1,1,1
turmalina,SP,3555307,FALSE,FALSE,1,1,1
ubarana,SP,3555356,FALSE,FALSE,0,1,1
ubatuba,SP,3555406,FALSE,FALSE,1,1,1
ubirajara,SP,3555505,FALSE,FALSE,1,1,1
uchoa,SP,3555604,FALSE,FALSE,1,1,1
uniao paulista,SP,3555703,FALSE,FALSE,1,1,1
urania,SP,3555802,FALSE,FALSE,1,1,1
uru,SP,3555901,FALSE,FALSE,1,1,1
urupes,SP,3556008,FALSE,FALSE,1,1,1
valentim gentil,SP,3556107,FALSE,FALSE,1,1,1
valinhos,SP,3556206,FALSE,FALSE,1,1,1
valparaiso,SP,3556305,FALSE,FALSE,1,1,1
vargem,SP,3556354,FALSE,FALSE,0,1,1
vargem grande do sul,SP,3556404,FALSE,FALSE,1,1,1
vargem grande paulista,SP,3556453,FALSE,FALSE,1,1,1
varzea paulista,SP,3556503,FALSE,FALSE,1,1,1
vera cruz,SP,3556602,FALSE,FALSE,1,1,1
vinhedo,SP,3556701,FALSE,FALSE,1,1,1
viradouro,SP,3556800,FALSE,FALSE,1,1,1
vista alegre do alto,SP,3556909,FALSE,FALSE,1,1,1
vitoria brasil,SP,3556958,FALSE,FALSE,0,1,1
votorantim,SP,3557006,FALSE,FALSE,1,1,1
votuporanga,SP,3557105,FALSE,FALSE,1,1,1
zacarias,SP,3557154,FALSE,FALSE,0,1,1
chavantes,SP,3557204,FALSE,FALSE,1,1,1
estiva gerbi,SP,3557303,FALSE,FALSE,0,1,1
abatia,PR,4100103,FALSE,FALSE,1,1,1
adrianopolis,PR,4100202,FALSE,FALSE,1,1,1
agudos do sul,PR,4100301,FALSE,FALSE,1,1,1
almirante tamandare,PR,4100400,FALSE,FALSE,1,1,1
altamira do parana,PR,4100459,FALSE,FALSE,1,1,1
altonia,PR,4100509,FALSE,FALSE,1,1,1
alto parana,PR,4100608,FALSE,FALSE,1,1,1
alto piquiri,PR,4100707,FALSE,FALSE,1,1,1
alvorada do sul,PR,4100806,FALSE,FALSE,1,1,1
amapora,PR,4100905,FALSE,FALSE,1,1,1
ampere,PR,4101002,FALSE,FALSE,1,1,1
anahy,PR,4101051,FALSE,FALSE,0,1,1
andira,PR,4101101,FALSE,FALSE,1,1,1
angulo,PR,4101150,FALSE,FALSE,0,1,1
antonina,PR,4101200,FALSE,FALSE,1,1,1
antonio olinto,PR,4101309,FALSE,FALSE,1,1,1
apucarana,PR,4101408,FALSE,FALSE,1,1,1
arapongas,PR,4101507,FALSE,FALSE,1,1,1
arapoti,PR,4101606,FALSE,FALSE,1,1,1
arapua,PR,4101655,FALSE,FALSE,0,1,1
araruna,PR,4101705,FALSE,FALSE,1,1,1
araucaria,PR,4101804,FALSE,FALSE,1,1,1
ariranha do ivai,PR,4101853,FALSE,FALSE,0,1,1
assai,PR,4101903,FALSE,FALSE,1,1,1
assis chateaubriand,PR,4102000,FALSE,FALSE,1,1,1
astorga,PR,4102109,FALSE,FALSE,1,1,1
atalaia,PR,4102208,FALSE,FALSE,1,1,1
balsa nova,PR,4102307,FALSE,FALSE,1,1,1
bandeirantes,PR,4102406,FALSE,FALSE,1,1,1
barbosa ferraz,PR,4102505,FALSE,FALSE,1,1,1
barracao,PR,4102604,FALSE,FALSE,1,1,1
barra do jacare,PR,4102703,FALSE,FALSE,1,1,1
bela vista da caroba,PR,4102752,FALSE,FALSE,0,1,1
bela vista do paraiso,PR,4102802,FALSE,FALSE,1,1,1
bituruna,PR,4102901,FALSE,FALSE,1,1,1
boa esperanca,PR,4103008,FALSE,FALSE,1,1,1
boa esperanca do iguacu,PR,4103024,FALSE,FALSE,0,1,1
boa ventura de sao roque,PR,4103040,FALSE,FALSE,0,1,1
boa vista da aparecida,PR,4103057,FALSE,FALSE,1,1,1
bocaiuva do sul,PR,4103107,FALSE,FALSE,1,1,1
bom jesus do sul,PR,4103156,FALSE,FALSE,0,1,1
bom sucesso,PR,4103206,FALSE,FALSE,1,1,1
bom sucesso do sul,PR,4103222,FALSE,FALSE,0,1,1
borrazopolis,PR,4103305,FALSE,FALSE,1,1,1
braganey,PR,4103354,FALSE,FALSE,1,1,1
brasilandia do sul,PR,4103370,FALSE,FALSE,0,1,1
cafeara,PR,4103404,FALSE,FALSE,1,1,1
cafelandia,PR,4103453,FALSE,FALSE,1,1,1
cafezal do sul,PR,4103479,FALSE,FALSE,0,1,1
california,PR,4103503,FALSE,FALSE,1,1,1
cambara,PR,4103602,FALSE,FALSE,1,1,1
cambe,PR,4103701,FALSE,FALSE,1,1,1
cambira,PR,4103800,FALSE,FALSE,1,1,1
campina da lagoa,PR,4103909,FALSE,FALSE,1,1,1
campina do simao,PR,4103958,FALSE,FALSE,0,1,1
campina grande do sul,PR,4104006,FALSE,FALSE,1,1,1
campo bonito,PR,4104055,FALSE,FALSE,1,1,1
campo do tenente,PR,4104105,FALSE,FALSE,1,1,1
campo largo,PR,4104204,FALSE,FALSE,1,1,1
campo magro,PR,4104253,FALSE,FALSE,0,1,1
campo mourao,PR,4104303,FALSE,FALSE,1,1,1
candido de abreu,PR,4104402,FALSE,FALSE,1,1,1
candoi,PR,4104428,FALSE,FALSE,0,1,1
cantagalo,PR,4104451,FALSE,FALSE,1,1,1
capanema,PR,4104501,FALSE,FALSE,1,1,1
capitao leonidas marques,PR,4104600,FALSE,FALSE,1,1,1
carambei,PR,4104659,FALSE,FALSE,0,1,1
carlopolis,PR,4104709,FALSE,FALSE,1,1,1
cascavel,PR,4104808,FALSE,FALSE,1,1,1
castro,PR,4104907,FALSE,FALSE,1,1,1
catanduvas,PR,4105003,FALSE,FALSE,1,1,1
centenario do sul,PR,4105102,FALSE,FALSE,1,1,1
cerro azul,PR,4105201,FALSE,FALSE,1,1,1
ceu azul,PR,4105300,FALSE,FALSE,1,1,1
chopinzinho,PR,4105409,FALSE,FALSE,1,1,1
cianorte,PR,4105508,FALSE,FALSE,1,1,1
cidade gaucha,PR,4105607,FALSE,FALSE,1,1,1
clevelandia,PR,4105706,FALSE,FALSE,1,1,1
colombo,PR,4105805,FALSE,FALSE,1,1,1
colorado,PR,4105904,FALSE,FALSE,1,1,1
congonhinhas,PR,4106001,FALSE,FALSE,1,1,1
conselheiro mairinck,PR,4106100,FALSE,FALSE,1,1,1
contenda,PR,4106209,FALSE,FALSE,1,1,1
corbelia,PR,4106308,FALSE,FALSE,1,1,1
cornelio procopio,PR,4106407,FALSE,FALSE,1,1,1
coronel domingos soares,PR,4106456,FALSE,FALSE,0,1,1
coronel vivida,PR,4106506,FALSE,FALSE,1,1,1
corumbatai do sul,PR,4106555,FALSE,FALSE,1,1,1
cruzeiro do iguacu,PR,4106571,FALSE,FALSE,0,1,1
cruzeiro do oeste,PR,4106605,FALSE,FALSE,1,1,1
cruzeiro do sul,PR,4106704,FALSE,FALSE,1,1,1
cruz machado,PR,4106803,FALSE,FALSE,1,1,1
cruzmaltina,PR,4106852,FALSE,FALSE,0,1,1
curitiba,PR,4106902,FALSE,FALSE,1,1,1
curiuva,PR,4107009,FALSE,FALSE,1,1,1
diamante do norte,PR,4107108,FALSE,FALSE,1,1,1
diamante do sul,PR,4107124,FALSE,FALSE,0,1,1
diamante doeste,PR,4107157,FALSE,FALSE,1,1,1
dois vizinhos,PR,4107207,FALSE,FALSE,1,1,1
douradina,PR,4107256,FALSE,FALSE,1,1,1
doutor camargo,PR,4107306,FALSE,FALSE,1,1,1
eneas marques,PR,4107405,FALSE,FALSE,1,1,1
engenheiro beltrao,PR,4107504,FALSE,FALSE,1,1,1
esperanca nova,PR,4107520,FALSE,FALSE,0,1,1
entre rios do oeste,PR,4107538,FALSE,FALSE,0,1,1
espigao alto do iguacu,PR,4107546,FALSE,FALSE,0,1,1
farol,PR,4107553,FALSE,FALSE,0,1,1
faxinal,PR,4107603,FALSE,FALSE,1,1,1
fazenda rio grande,PR,4107652,FALSE,FALSE,0,1,1
fenix,PR,4107702,FALSE,FALSE,1,1,1
fernandes pinheiro,PR,4107736,FALSE,FALSE,0,1,1
figueira,PR,4107751,FALSE,FALSE,1,1,1
florai,PR,4107801,FALSE,FALSE,1,1,1
flor da serra do sul,PR,4107850,FALSE,FALSE,0,1,1
floresta,PR,4107900,FALSE,FALSE,1,1,1
florestopolis,PR,4108007,FALSE,FALSE,1,1,1
florida,PR,4108106,FALSE,FALSE,1,1,1
formosa do oeste,PR,4108205,FALSE,FALSE,1,1,1
foz do iguacu,PR,4108304,FALSE,FALSE,1,1,1
francisco alves,PR,4108320,FALSE,FALSE,1,1,1
francisco beltrao,PR,4108403,FALSE,FALSE,1,1,1
foz do jordao,PR,4108452,FALSE,FALSE,0,1,1
general carneiro,PR,4108502,FALSE,FALSE,1,1,1
godoy moreira,PR,4108551,FALSE,FALSE,1,1,1
goioere,PR,4108601,FALSE,FALSE,1,1,1
goioxim,PR,4108650,FALSE,FALSE,0,1,1
grandes rios,PR,4108700,FALSE,FALSE,1,1,1
guaira,PR,4108809,FALSE,FALSE,1,1,1
guairaca,PR,4108908,FALSE,FALSE,1,1,1
guamiranga,PR,4108957,FALSE,FALSE,0,1,1
guapirama,PR,4109005,FALSE,FALSE,1,1,1
guaporema,PR,4109104,FALSE,FALSE,1,1,1
guaraci,PR,4109203,FALSE,FALSE,1,1,1
guaraniacu,PR,4109302,FALSE,FALSE,1,1,1
guarapuava,PR,4109401,FALSE,FALSE,1,1,1
guaraquecaba,PR,4109500,FALSE,FALSE,1,1,1
guaratuba,PR,4109609,FALSE,FALSE,1,1,1
honorio serpa,PR,4109658,FALSE,FALSE,0,1,1
ibaiti,PR,4109708,FALSE,FALSE,1,1,1
ibema,PR,4109757,FALSE,FALSE,1,1,1
ibipora,PR,4109807,FALSE,FALSE,1,1,1
icaraima,PR,4109906,FALSE,FALSE,1,1,1
iguaracu,PR,4110003,FALSE,FALSE,1,1,1
iguatu,PR,4110052,FALSE,FALSE,0,1,1
imbau,PR,4110078,FALSE,FALSE,0,1,1
imbituva,PR,4110102,FALSE,FALSE,1,1,1
inacio martins,PR,4110201,FALSE,FALSE,1,1,1
inaja,PR,4110300,FALSE,FALSE,1,1,1
indianopolis,PR,4110409,FALSE,FALSE,1,1,1
ipiranga,PR,4110508,FALSE,FALSE,1,1,1
ipora,PR,4110607,FALSE,FALSE,1,1,1
iracema do oeste,PR,4110656,FALSE,FALSE,0,1,1
irati,PR,4110706,FALSE,FALSE,1,1,1
iretama,PR,4110805,FALSE,FALSE,1,1,1
itaguaje,PR,4110904,FALSE,FALSE,1,1,1
itaipulandia,PR,4110953,FALSE,FALSE,0,1,1
itambaraca,PR,4111001,FALSE,FALSE,1,1,1
itambe,PR,4111100,FALSE,FALSE,1,1,1
itapejara doeste,PR,4111209,FALSE,FALSE,1,1,1
itaperucu,PR,4111258,FALSE,FALSE,0,1,1
itauna do sul,PR,4111308,FALSE,FALSE,1,1,1
ivai,PR,4111407,FALSE,FALSE,1,1,1
ivaipora,PR,4111506,FALSE,FALSE,1,1,1
ivate,PR,4111555,FALSE,FALSE,0,1,1
ivatuba,PR,4111605,FALSE,FALSE,1,1,1
jaboti,PR,4111704,FALSE,FALSE,1,1,1
jacarezinho,PR,4111803,FALSE,FALSE,1,1,1
jaguapita,PR,4111902,FALSE,FALSE,1,1,1
jaguariaiva,PR,4112009,FALSE,FALSE,1,1,1
jandaia do sul,PR,4112108,FALSE,FALSE,1,1,1
janiopolis,PR,4112207,FALSE,FALSE,1,1,1
japira,PR,4112306,FALSE,FALSE,1,1,1
japura,PR,4112405,FALSE,FALSE,1,1,1
jardim alegre,PR,4112504,FALSE,FALSE,1,1,1
